Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason
2015-01-02,8395.4501953125,8395.4501953125,8410.599609375,8288.7001953125,8288.7001953125,101900,,,,,,,,,,,,,,,,,,,,,121.8994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stable,Low,Neutral,-5.0,Strong Bearish,0.0,Low,Low Volatility Bear,40.0,Low,Defensive,Capital Preservation,,False,1,Unknown,Low Volatility Bear,48.75,Neutral,65.0,Positive,30.0,Negative,44.0,Low,48.94,Neutral,Balanced,Balanced,Normal Risk,Wait for Confirmation,Monitor,45.52,Maintain Balanced Exposure,Trend: Strong Bearish; Volatility: Low; Risk: Defensive; Market bias: Neutral; Confidence: Low; Positioning: Capital Preservation.
2017-11-07,10350.150390625,10350.150390625,10485.75,10340.7998046875,10477.150390625,286900,-0.9725541625559164,-0.0097731435935725,0.1436880034265231,1.3955170370101078,3.618074239769742,4.462034352394384,8.628605883589117,10.200475058838508,9.106874860780584,10.442546776464036,10263.037451171876,10078.79400390625,9941.673994140623,9529.107250976562,0.8488027045363555,2.692349765394342,8.616160129421324,0.845902355901807,0.9474826453088572,0.9768187088066368,144.9501953125,79.82526506696429,0.7712473930742951,0.5442967607684981,0.6419086093646055,-0.979187843817264,-0.979187843817264,-0.979187843817264,5.165629198096268,48.192148760330575,-1.5718691752493914,1.0936001980579242,-1.3356719156834522,0.8262932470684953,13.696612665684832,25.039123630672925,17.098445595854923,-0.5005996481222859,12.460734188840773,-2.2374598243882744,1.601839713095852,8.628605883589117,10.200475058838508,,,,0.7145557480025622,0.7791887578228268,18.611393964070896,28.973275128595247,Falling,Low,Neutral,5.0,Strong Bullish,3.0,Elevated,Elevated Risk Bull,55.0,Medium,Elevated Risk,Selective Risk,Low Volatility Bull,True,1,Low,Elevated Risk Bull,66.25,Positive,89.62003117185469,Strong Positive,60.0,Positive,63.19,Medium,71.7,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,69.02,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-08,10303.150390625,10303.150390625,10384.25,10285.5,10361.9501953125,274500,-0.4540996818999998,-0.0045513384645174,-1.3155462801111018,0.0757699499869035,2.857159012794419,4.917394064560465,8.902824207652108,10.063136630687024,9.13798762509364,10.44772993350512,10277.3474609375,10086.601015625,9948.523994140623,9538.633002929688,0.2510660438947987,2.1469013661246983,8.01495756740509,0.884696743608091,0.9742652948231452,0.9631888165883068,98.75,82.54310825892857,0.8011443600205608,0.5615928800662953,0.6333118415443598,-1.4288410368332949,-1.4288410368332949,-1.4288410368332949,5.189193308402902,-4.322063436737544,-1.1603124230349169,0.9251490055933846,-1.3097423084114794,0.8521300095154059,15.735294117647058,22.96875,17.75862068965517,-0.4043335777239684,11.802869735142352,-1.705615620635303,1.587370873643275,8.902824207652108,10.063136630687024,,,,0.7466547066668175,0.7753992194426886,18.820888269100745,29.80422820877899,Falling,Low,Neutral,5.0,Strong Bullish,3.0,Elevated,Elevated Risk Bull,55.0,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,2,Low,Elevated Risk Bull,66.25,Positive,88.92146130339793,Strong Positive,60.0,Positive,63.09,Medium,71.49,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,68.84,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-09,10308.9501953125,10308.9501953125,10368.4501953125,10266.9501953125,10358.650390625,240200,0.0562915658571583,0.0005627572809849,-1.1018017568157124,-0.336913030347008,3.246438556262521,6.159640839637803,8.742169462056102,9.74739964462063,9.000332313354848,10.42527533444173,10293.55498046875,10096.8590234375,9955.832998046875,9548.09275390625,0.1495616905234476,2.100565843126856,7.968685066396874,0.8968719638863589,0.9713162978531716,0.9349776703180568,101.5,83.46449497767857,0.8096313727039833,0.5514527691368767,0.6135481224987589,-1.3733537879693891,-1.3733537879693891,-1.3733537879693891,4.979659191397796,-12.495446265938073,-1.005230182564528,0.7470673312657823,-1.4249430210868823,0.8385552593680483,14.831130690161526,20.74882995319813,13.425129087779691,-0.4556780673779524,8.674934346467555,-1.416876343356506,1.585958377711958,8.742169462056102,9.74739964462063,,,,0.7400738438402978,0.7770314462968057,16.335029910379784,28.77497704634523,Falling,Low,Neutral,5.0,Strong Bullish,3.0,Elevated,Elevated Risk Bull,55.0,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,3,Low,Elevated Risk Bull,66.25,Positive,89.46253189574686,Strong Positive,60.0,Positive,63.17,Medium,71.65,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,68.98,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-10,10321.75,10321.75,10344.9501953125,10254.099609375,10304.349609375,279400,0.1241620576780011,0.0012408504033945,-1.2508969146137303,-0.0125912856383747,2.231979722042809,5.3868849091802895,7.986324129335043,9.619844049831284,8.99963552738016,10.403782377136364,10304.8224609375,10105.606015625,9963.17,9557.526005859376,0.1642681290887626,2.1388522770510177,7.99604409835879,0.8301926817072579,0.8874052849182329,0.9246487191977524,90.8505859375,82.8359375,0.802537723738707,0.503422059483906,0.6054668367876284,-1.2508969146137303,-1.2508969146137303,-1.2508969146137303,3.588060027974908,16.31973355537053,-1.6335199204962416,0.620208522451124,-1.404146849756204,0.7676365998279632,9.3841642228739,19.78193146417445,13.402061855670103,-0.7073369226764472,2.245702713079756,-2.972582186190425,1.569916238726617,7.986324129335043,9.619844049831284,,,,0.7210158162509707,0.7804359501025011,14.18938584757282,24.59825976067511,Falling,Low,Neutral,5.0,Strong Bullish,2.0,Low,Low Volatility Bull,50.0,Medium,Normal,Risk Seeking,Elevated Risk Bull,True,1,Low,Low Volatility Bull,66.25,Positive,92.01377623918893,Strong Positive,85.0,Strong Positive,64.8,Medium,78.67,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,77.8,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.
2017-11-13,10224.9501953125,10224.9501953125,10334.150390625,10216.25,10322.0,210300,-0.9378235734008312,-0.0094224882779228,-2.170435844678742,-1.3383334065183106,0.5655301859900819,3.310502835023965,8.488532483373017,9.635871178705592,9.119476008125396,10.44283731499419,10307.6974609375,10111.74701171875,9968.84400390625,9566.904008789064,-0.8027715786050327,1.1195215175237028,6.87836091925762,0.8809304655433657,0.9308136208494642,0.9227253942633076,117.900390625,87.30385044642857,0.8538315471350845,0.5346576761691426,0.6063035791896378,-2.176989281870368,-2.176989281870368,-2.176989281870368,3.5902432669627347,-24.73156764495347,-1.147338695332575,0.5163951705801963,-1.3233613068687935,0.812856911137061,13.030746705710104,20.06220839813375,17.667238421955403,-0.5323759617647296,13.328648666152354,-2.7429699765297944,1.504927814457596,8.488532483373017,9.635871178705592,,,,0.7433599614108181,0.7777452802894409,16.92006450859975,28.758978494779928,Falling,Low,Neutral,3.0,Bullish,3.0,Elevated,Elevated Risk Bull,45.0,Low,Elevated Risk,Selective Risk,Low Volatility Bull,True,1,Low,Elevated Risk Bull,70.75,Strong Positive,89.82820818568501,Strong Positive,60.0,Positive,59.12,Medium,73.79,Bullish,Moderately High,Growth,Risk Can Expand,Trend Positive,Normal,68.97,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-14,10186.599609375,10186.599609375,10248.0,10175.5498046875,10223.400390625,305000,-0.3750686820467974,-0.0037577382836893,-1.5801778242579112,-1.4387603467976628,-0.4325153989112706,2.8518268363266985,8.299960545212617,9.675996820278067,9.097484999633314,10.359662418580289,10305.4849609375,10115.99099609375,9974.175,9575.879506835938,-1.1536123919750452,0.6979900763901092,6.377692013596104,0.8577886805231602,0.9123357219657032,0.9340069617446172,72.4501953125,82.98960658482143,0.8146939093242055,0.5227634352570116,0.6088484301315784,-2.5438927589093496,-2.5438927589093496,-2.5438927589093496,3.603759841504397,45.03090822634333,-1.3760362750654505,0.5785118206447528,-1.2621774189469743,0.8011805993143608,11.54970760233918,20.496894409937887,16.95205479452055,-0.5911338921214392,-3.808788381464445,-3.116378391940515,1.4107924442309208,8.299960545212617,9.675996820278067,,,,0.7457616821984536,0.7788208438334417,16.332885602265872,24.251669667454085,Falling,Low,Decreasing,1.0,Neutral,0.0,Low,Low Volatility Neutral,40.0,Low,Neutral,Balanced,Elevated Risk Bull,True,1,Low,Low Volatility Neutral,55.25,Positive,96.70197409592323,Strong Positive,60.0,Positive,54.56,Medium,68.87,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,66.3,Maintain Bullish Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Medium; Positioning: Balanced.
2017-11-15,10118.0498046875,10118.0498046875,10175.4501953125,10094.0,10171.9501953125,207400,-0.672940994209803,-0.0067521545169891,-1.7965435708472866,-3.088455488841535,-1.1373389718415283,2.8528818886944807,8.612590961466138,9.67566961581122,9.14795188013153,10.334820491611314,10299.66494140625,10120.095,9979.019501953126,9584.090756835938,-1.7633111149919944,-0.0202092501354944,5.5713062553243375,0.8901286736157379,0.9414775104110304,0.9362203846370508,92.599609375,83.61809430803571,0.8264250119553378,0.5424135417126185,0.6088279465851099,-3.199714855895719,-3.199714855895719,-3.199714855895719,3.918247122373644,-32.0,-1.063078654345082,0.5277177356796905,-1.1868686114797846,0.8333566091889941,14.014598540145986,20.31007751937985,18.63247863247864,-0.4794895941311921,-3.260013220709334,-2.5833971028571483,1.30824625872458,8.612590961466138,9.67566961581122,,,,0.7668361983760625,0.7782941406216762,17.652384897334823,25.519047341374588,Falling,Low,Decreasing,-1.0,Neutral,1.0,Low,Low Volatility Neutral,45.0,Low,Neutral,Balanced,Low Volatility Neutral,False,2,Low,Low Volatility Neutral,44.75,Negative,95.7654137224897,Strong Positive,60.0,Positive,54.81,Medium,63.87,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,64.02,Maintain Bullish Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Medium; Positioning: Balanced.
2017-11-16,10214.75,10214.75,10232.25,10139.2001953125,10152.900390625,182600,0.9557197007243444,0.0095118159148355,-0.9137709808253124,-2.00550479292102,0.0381984925271972,4.719949653870348,9.291733844835315,9.66757173530481,8.970588250405537,9.984414790343168,10299.8599609375,10125.34599609375,9984.867001953126,9592.150756835938,-0.8263215350527209,0.8829723343848128,6.490715783635492,0.9611238581145484,1.0357998366958,0.968266236760836,114.2001953125,87.85735212053571,0.8601028132899553,0.5854479077393887,0.6084281384480184,-2.2745754604161728,-2.2745754604161728,-2.2745754604161728,3.881154167380504,-11.957569913211186,-0.3758378904694943,0.6969834848992722,-1.0138265399376305,0.9306237811576292,18.513119533527696,20.278637770897834,12.1160409556314,-0.2414514641285743,6.286361585239275,-1.9414008602978343,1.185607617119242,9.291733844835315,9.66757173530481,,,,0.7826596021869386,0.7688292780963724,16.969266086685643,30.18799576229533,Falling,Low,Neutral,3.0,Bullish,3.0,Elevated,Elevated Risk Bull,45.0,Low,Elevated Risk,Selective Risk,Low Volatility Neutral,True,1,Low,Elevated Risk Bull,70.75,Strong Positive,88.23157757649109,Strong Positive,60.0,Positive,58.88,Medium,73.31,Bullish,Moderately High,Growth,Risk Can Expand,Trend Positive,Normal,68.53,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-17,10283.599609375,10283.599609375,10343.599609375,10268.0498046875,10324.5498046875,203300,0.6740214824151325,0.0067176011334316,-0.3696116513672631,-1.6158851052379797,1.3507035132689804,5.304870847505527,9.264768090912687,9.743987637853785,8.932613705421545,9.71335993559526,10306.712451171876,10132.693984375,9991.95349609375,9600.362504882813,-0.2242503796081707,1.4892942117140873,7.116784435428225,0.9508189496177718,1.0371844564698398,1.003153152200845,128.849609375,92.67159598214286,0.901159122314128,0.5838070458604047,0.6132543645509709,-1.6158851052379797,-1.6158851052379797,-1.6158851052379797,3.855169496788633,11.336254107338451,-0.4792195469410973,0.8113739324322395,-0.7807462301737154,0.9538170264813642,18.19505094614265,21.174652241112828,11.754684838160136,-0.2428823571672241,16.00791479125816,-2.210330618888163,1.004139177878951,9.264768090912687,9.743987637853785,,,,0.7757323038584205,0.7681283956175825,17.04146267513854,32.25770270549807,Falling,Low,Neutral,3.0,Bullish,3.0,Elevated,Elevated Risk Bull,45.0,Low,Elevated Risk,Selective Risk,Elevated Risk Bull,False,2,Low,Elevated Risk Bull,70.75,Strong Positive,87.57079386384714,Strong Positive,60.0,Positive,58.79,Medium,73.11,Bullish,Moderately High,Growth,Risk Can Expand,Trend Positive,Normal,68.35,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-20,10298.75,10298.75,10309.849609375,10261.5,10287.2001953125,147200,0.1473257536319216,0.0014721733571545,0.7217619966631394,-1.4643392291044388,1.118331590484711,4.529307282415629,9.198600904415912,9.601395821302503,8.93332742451355,9.713343249259175,10312.407470703123,10140.0709765625,9999.8269921875,9608.692504882812,-0.1324372678438545,1.5648709343777378,7.181596192890183,0.958048295853722,1.0296948121675733,0.9884748819140916,48.349609375,93.00013950892856,0.9030235660534393,0.579654661222066,0.6042131664898287,-1.4709399665151834,-1.4709399665151834,-1.4709399665151834,3.849498194562447,-27.594687653713724,-0.4027949168865916,0.6680683967889536,-0.7800158247456253,0.9470066761120048,17.87790697674419,19.59876543209877,11.904761904761903,-0.2581194375641025,8.365031557972436,-2.3265322833964834,0.7511549090385556,9.198600904415912,9.601395821302503,,,,0.7502849422619158,0.7639169782005748,16.460478104534953,30.370351365939285,Falling,Low,Neutral,3.0,Bullish,3.0,Elevated,Elevated Risk Bull,45.0,Low,Elevated Risk,Selective Risk,Elevated Risk Bull,False,3,Low,Elevated Risk Bull,70.75,Strong Positive,88.29479562657241,Strong Positive,60.0,Positive,58.89,Medium,73.33,Bullish,Moderately High,Growth,Risk Can Expand,Trend Positive,Normal,68.55,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-21,10326.900390625,10326.900390625,10358.7001953125,10315.0498046875,10329.25,186100,0.2733379354290521,0.0027296504663746,1.3773073118617196,-0.2246344171101033,1.1677478083382375,4.766645144818726,9.212096174568444,9.609851568263812,8.936258083949209,9.702698194036232,10318.36748046875,10147.91298828125,10008.18349609375,9617.5205078125,0.0826963196687957,1.7637853472969534,7.375912349095137,0.9586096215045672,1.030867292330632,0.9904308447077652,59.9501953125,88.97154017857143,0.8615512575229433,0.5805008259929038,0.6047368061570884,-1.2016226680220066,-1.2016226680220066,-1.2016226680220066,3.839004738269837,26.426630434782616,-0.3977553936953679,0.673593484314603,-0.7664401100870233,0.9494365371717594,18.1422351233672,19.72265023112481,12.05432937181664,-0.2466661123327505,10.989638136074564,-0.6504773058381783,0.7010269954245618,9.212096174568444,9.609851568263812,,,,0.7443075617636938,0.7654410998929982,16.63973824210288,31.054734198731627,Stable,Low,Neutral,5.0,Strong Bullish,3.0,Elevated,Elevated Risk Bull,55.0,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,4,Low,Elevated Risk Bull,66.25,Positive,78.00239600577049,Strong Positive,60.0,Positive,61.45,Medium,68.21,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,65.86,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-22,10342.2998046875,10342.2998046875,10368.7001953125,10309.5498046875,10350.7998046875,157600,0.149119420929833,0.0014900834832817,2.216336194511604,0.3799751782534555,0.4560330352428865,4.332781943169084,8.73030376701394,9.557632286930902,8.936166820211247,9.701334369774916,10320.714990234375,10154.63798828125,10016.565498046875,9625.650004882811,0.209140689124232,1.8480404384953573,7.445209408623321,0.9134379211210866,0.976962935301107,0.985187389964444,59.150390625,90.30726841517856,0.873183625698494,0.5499799894334921,0.60144342019033,-1.0542950998564948,-1.0542950998564948,-1.0542950998564948,3.833288560565752,-15.3143471252015,-0.8273285199169624,0.6214654667196555,-0.7651675495636692,0.8999075214038308,15.072463768115943,19.538461538461537,12.033898305084746,-0.4107876944908924,1.3667525379350345,-0.6401036073108468,0.6711507219642305,8.73030376701394,9.557632286930902,,,,0.7245085526175418,0.7676174047735856,15.548274537220742,27.294121357115007,Stable,Low,Neutral,5.0,Strong Bullish,3.0,Elevated,Elevated Risk Bull,55.0,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,5,Low,Elevated Risk Bull,66.25,Positive,79.93256477138655,Strong Positive,60.0,Positive,61.74,Medium,68.79,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,66.38,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.
2017-11-23,10348.75,10348.75,10374.2998046875,10307.2998046875,10358.4501953125,153000,0.0623671275665094,0.0006234768735595,1.3118284833206983,0.3860703944965848,0.0478566426842075,5.642072124296749,8.572160987461626,9.1927053905524,8.934620326936269,9.509936163073588,10320.9625,10159.7519921875,10024.843994140623,9633.722504882811,0.269233610721864,1.86026202172882,7.422130902719881,0.9324959979976596,0.9594320378246076,0.966642176447727,67.0,90.94294084821428,0.878781890066088,0.5400254133297285,0.5786251218812941,-0.9925855058598444,-0.9925855058598444,-0.9925855058598444,3.830899338688248,-2.91878172588832,-0.6205444030907739,0.2580850636161305,-0.5753158361373192,0.9013899610332532,13.603473227206948,17.050691244239633,12.013536379018612,-0.4608315509848932,-7.744225882811473,-0.8033600321657062,0.6343584997895646,8.572160987461626,9.1927053905524,,,,0.7163718764535367,0.7607816719465249,14.222566950155064,24.585008417250545,Stable,Low,Neutral,5.0,Strong Bullish,0.0,Low,Low Volatility Bull,50.0,Medium,Normal,Risk Seeking,Elevated Risk Bull,True,1,Low,Low Volatility Bull,66.25,Positive,81.17455240852092,Strong Positive,85.0,Strong Positive,63.18,Medium,75.41,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,74.85,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.
2017-11-24,10389.7001953125,10389.7001953125,10404.5,10362.25,10366.7998046875,129200,0.3957018510689636,0.0039492101048355,1.0317455946142973,0.6583204913168883,0.645646314665016,5.112093649775251,8.645377108581771,9.061113416082296,8.935148035916429,9.47933327769813,10324.29501953125,10165.96,10032.59099609375,9641.966254882813,0.6335074274564922,2.200876211518654,7.754994372138824,0.9541186288693124,0.9675695437647064,0.9558808779727396,55.75,89.44649832589286,0.8609151048097446,0.5445894543203388,0.570263440152139,-0.6008113340109977,-0.6008113340109977,-0.6008113340109977,3.815800146873975,-15.555555555555555,-0.4157363075005253,0.1259653801658675,-0.544185241781701,0.9120237526537448,14.450867052023122,15.030674846625766,12.162162162162163,-0.4280777797209754,-6.685445078095842,1.247006005158091,0.5920760621260193,8.645377108581771,9.061113416082296,,,,0.7101374681064978,0.7576698315091942,13.881234686937018,25.19317429104377,Rising,Low,Neutral,5.0,Strong Bullish,1.0,Low,Low Volatility Bull,55.0,Medium,Normal,Risk Seeking,Low Volatility Bull,False,2,Low,Low Volatility Bull,66.25,Positive,70.79221558773006,Strong Positive,85.0,Strong Positive,64.12,Medium,72.3,Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,72.64,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Bullish; Confidence: Medium; Positioning: Risk Seeking.
2017-11-27,10399.5498046875,10399.5498046875,10407.150390625,10340.2001953125,10361.0498046875,141900,0.0948016707878141,0.0009475676238426,0.9787576617307892,1.7075839592357367,0.3463973861466352,4.8563647051525605,8.544789682602252,9.045543404113722,8.932144554307166,9.475076294823223,10326.089990234375,10172.21900390625,10040.45349609375,9649.958754882811,0.7114000993851288,2.2348201576662063,7.767816099995239,0.9446408359188528,0.95663360916857,0.954667078412426,66.9501953125,83.87506975446429,0.8065259682362248,0.5382661098208238,0.569289184696775,-0.5065792424061244,-0.5065792424061244,-0.5065792424061244,3.812186130728503,9.829721362229105,-0.5007537215114706,0.1133988498065559,-0.5429317405160567,0.9018175069757232,13.41991341991342,14.854517611026033,11.63575042158516,-0.4584110715672596,-7.107724626902656,1.1396688157835726,0.5388640461246224,8.544789682602252,9.045543404113722,,,,0.7229316505826551,0.7569472356715572,13.303393817508203,24.63417291771456,Rising,Low,Neutral,5.0,Strong Bullish,0.0,Low,Low Volatility Bull,50.0,Medium,Normal,Risk Seeking,Low Volatility Bull,False,3,Low,Low Volatility Bull,66.25,Positive,71.19405679481721,Strong Positive,85.0,Strong Positive,61.68,Medium,72.42,Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,72.13,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Bullish; Confidence: Medium; Positioning: Risk Seeking.
2017-11-28,10370.25,10370.25,10409.5498046875,10355.2001953125,10387.900390625,196000,-0.2817410872371972,-0.0028213872448567,0.4197736758878134,1.802862561280816,0.3381633428441777,3.968655697309509,8.54854787215601,9.016991000253224,8.921671581635504,9.434944163609876,10327.8375,10177.91599609375,10047.78,9657.968505859377,0.4106619609381079,1.8897189167219164,7.375065405405823,0.9480488415609976,0.9581778250784824,0.9557015753237124,54.349609375,80.70361328125,0.7782224467225959,0.5385029920489286,0.5675018056446358,-0.78689308777804,-0.78689308777804,-0.78689308777804,3.822956971263952,38.125440451021845,-0.4684431280972134,0.0953194186177199,-0.5132725819743715,0.906051771363666,13.544668587896252,14.678899082568808,11.616161616161616,-0.4507985518682063,-7.203011017669036,0.8759980299148831,0.5019704647818825,8.54854787215601,9.016991000253224,,,,0.7279709036925154,0.7533838483521319,13.279909762208892,24.671741157601826,Stable,Low,Neutral,5.0,Strong Bullish,0.0,Low,Low Volatility Bull,50.0,Medium,Normal,Risk Seeking,Low Volatility Bull,False,4,Low,Low Volatility Bull,66.25,Positive,81.15595687726011,Strong Positive,85.0,Strong Positive,63.17,Medium,75.41,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,74.84,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.
2017-11-29,10361.2998046875,10361.2998046875,10392.9501953125,10345.900390625,10376.650390625,152500,-0.0863064565704729,-0.0008634372203591,0.1837115569922609,2.404119417234996,-0.7585862297064372,4.523928163788349,7.698355993493395,8.909886433169074,8.918578492476154,9.272472583594356,10323.877490234376,10182.08,10054.6475,9665.929755859375,0.3624831318322252,1.7601492493429571,7.194031680259205,0.8640240311969093,0.8631819521449346,0.9608964979775944,47.0498046875,76.81431361607143,0.7413578900720572,0.484521948945726,0.5607626705691601,-0.8725204048074642,-0.8725204048074642,-0.8725204048074642,3.8262592800677777,-22.19387755102041,-1.2115304396756787,-0.00869205930708,-0.3538940911182013,0.830237665745594,5.755395683453238,13.435114503816797,11.596638655462185,-0.7666803400595364,-11.820296304231636,-0.2646097414136168,0.5213399830394944,7.698355993493395,8.909886433169074,,,,0.7178223764575125,0.7395319684861842,10.262382947577406,19.993744815354965,Stable,Low,Decreasing,3.0,Bullish,0.0,Low,Low Volatility Bull,40.0,Low,Normal,Risk Seeking,Low Volatility Bull,False,5,Low,Low Volatility Bull,80.75,Strong Positive,89.35111017793511,Strong Positive,85.0,Strong Positive,62.3,Medium,84.39,Strong Bullish,Moderately High,Aggressive,Normal Risk,Trend Positive,Normal,79.49,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.
2017-11-30,10226.5498046875,10226.5498046875,10332.7001953125,10211.25,10332.7001953125,342500,-1.3005125084696312,-0.0130904321504817,-1.180820826790674,0.1155173125871877,-1.8923041855744227,2.7566729365454234,8.922814483211173,9.3221216841097,9.130366112315365,9.378254386042618,10314.014990234376,10183.66,10060.255,9673.170502929688,-0.8480226723510564,0.4211629678082307,5.720764475207085,0.9571656309122012,0.9772679839394132,0.994014589536358,150.0498046875,81.04282924107143,0.7924747914875864,0.56086795061965,0.5864900212496019,-2.161685676273617,-2.161685676273617,-2.161685676273617,3.876675935522074,124.59016393442624,-0.3993072008985265,0.1917555717943351,-0.2478882737272538,0.9514366017295006,17.097701149425287,19.51219512195122,19.63087248322148,-0.2937452489206664,4.090607913948929,0.8784852966987504,0.51473089702897,8.922814483211173,9.3221216841097,,,,0.7577994177375995,0.7489339469236491,18.746922918199328,28.57789110481296,Stable,Low,Neutral,1.0,Neutral,3.0,Elevated,Elevated Volatility Neutral,35.0,Low,Elevated Risk,Defensive,Low Volatility Bull,True,1,Low,Elevated Volatility Neutral,55.25,Positive,79.0781978834304,Strong Positive,50.0,Neutral,47.91,Low,61.09,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,57.38,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Low; Positioning: Defensive.
